blocksize,elapsed_time
86,2.2222e-05
87,2.4155e-05
88,2.8644e-05
89,4.2921e-05
90,3.1279e-05
91,3.6158e-05
92,2.2542e-05
93,2.3224e-05
94,2.2372e-05
95,2.2152e-05
96,2.2212e-05
97,2.2071e-05
98,2.2142e-05
99,2.3555e-05
blocksize,elapsed_time
0,2.1651e-05
1,2.3464e-05
2,2.3384e-05
3,2.3474e-05
4,2.1601e-05
5,2.1541e-05
6,2.3565e-05
7,2.3524e-05
8,2.3314e-05
9,2.1511e-05
10,2.3534e-05
11,2.3424e-05
12,2.3494e-05
13,2.3745e-05
14,2.663e-05
15,2.3414e-05
16,2.3704e-05
17,2.3535e-05
18,2.164e-05
19,2.3534e-05
20,2.3454e-05
21,2.8845e-05
22,2.4366e-05
23,2.1581e-05
24,2.63e-05
25,3.154e-05
26,4.3001e-05
27,3.197e-05
28,3.4335e-05
29,2.3544e-05
30,2.3514e-05
31,2.3414e-05
32,2.1641e-05
33,2.3444e-05
34,2.3484e-05
35,2.3544e-05
36,2.1541e-05
37,2.1661e-05
38,2.3424e-05
39,2.3704e-05
40,2.3444e-05
41,2.1641e-05
42,2.3625e-05
43,2.3614e-05
44,2.3384e-05
45,2.3615e-05
46,2.1401e-05
47,2.3895e-05
48,2.3604e-05
49,2.4075e-05
50,2.163e-05
51,2.3584e-05
52,2.3524e-05
53,2.3474e-05
54,2.3554e-05
55,2.2252e-05
56,2.3675e-05
57,2.3465e-05
58,2.3484e-05
59,2.1631e-05
60,2.3715e-05
61,2.3485e-05
62,3.7771e-05
63,3.8482e-05
64,2.5888e-05
65,3.17e-05
66,3.7841e-05
67,2.3795e-05
68,2.3284e-05
69,2.1881e-05
70,2.3564e-05
71,2.3704e-05
72,2.3714e-05
73,2.1781e-05
74,2.3485e-05
75,2.3444e-05
76,2.3614e-05
77,2.3474e-05
78,2.156e-05
79,2.5498e-05
80,2.3454e-05
81,2.3875e-05
82,2.2021e-05
83,2.3564e-05
84,2.3344e-05
85,2.3875e-05
86,2.3444e-05
87,2.172e-05
88,2.3414e-05
89,2.3695e-05
90,2.3434e-05
91,2.1711e-05
92,2.2502e-05
93,2.3724e-05
94,2.3524e-05
95,2.3485e-05
96,2.1941e-05
97,2.3635e-05
98,2.5468e-05
99,3.1299e-05
blocksize,elapsed_time
0,3.4765e-05
1,3.1009e-05
2,3.6017e-05
3,2.3244e-05
4,2.4726e-05
5,2.4676e-05
6,2.2753e-05
7,2.4957e-05
8,2.4806e-05
9,2.3003e-05
10,2.4877e-05
11,2.4767e-05
12,2.2762e-05
13,2.4737e-05
14,2.4726e-05
15,2.2873e-05
16,2.4807e-05
17,2.4726e-05
18,2.5338e-05
19,2.4696e-05
20,2.678e-05
21,2.4817e-05
22,2.3073e-05
23,2.5258e-05
24,2.5068e-05
25,2.4716e-05
26,2.4797e-05
27,2.5027e-05
28,2.4606e-05
29,2.4806e-05
30,2.6289e-05
31,2.4636e-05
32,2.4666e-05
33,2.4967e-05
34,2.64e-05
35,2.6129e-05
36,3.1268e-05
37,4.4504e-05
38,2.9296e-05
39,3.714e-05
40,2.4716e-05
41,2.2723e-05
42,2.4837e-05
43,2.5127e-05
44,2.2723e-05
45,2.5067e-05
46,2.4877e-05
47,2.3104e-05
48,2.4596e-05
49,2.4796e-05
50,2.5068e-05
51,2.5097e-05
52,2.5287e-05
53,2.5287e-05
54,2.4657e-05
55,2.4987e-05
56,2.4757e-05
57,2.4927e-05
58,2.4927e-05
59,2.4997e-05
60,2.4757e-05
61,2.4756e-05
62,2.4807e-05
63,2.4947e-05
64,2.4757e-05
65,2.4967e-05
66,2.4837e-05
67,2.2642e-05
68,2.5127e-05
69,2.4907e-05
70,2.2752e-05
71,2.7181e-05
72,2.5047e-05
73,0.000789667
74,3.2992e-05
75,2.9125e-05
76,3.5166e-05
77,2.4797e-05
78,2.5178e-05
79,2.2923e-05
80,2.4937e-05
81,2.4637e-05
82,2.4847e-05
83,2.4646e-05
84,2.5638e-05
85,2.5007e-05
86,2.5178e-05
87,2.5468e-05
88,2.5348e-05
89,2.4987e-05
90,2.2532e-05
91,2.4907e-05
92,2.4636e-05
93,2.4827e-05
94,2.5158e-05
95,2.5067e-05
96,2.5157e-05
97,2.4947e-05
98,2.4657e-05
99,2.2953e-05
blocksize,elapsed_time
0,2.639e-05
1,2.6601e-05
2,2.6901e-05
3,2.6399e-05
4,2.643e-05
5,2.62e-05
6,2.6641e-05
7,2.649e-05
8,3.8322e-05
9,0.000759019
10,3.4044e-05
11,3.735e-05
12,2.648e-05
13,2.6439e-05
14,2.639e-05
15,2.64e-05
16,2.6801e-05
17,2.649e-05
18,2.8504e-05
19,2.6801e-05
20,2.6781e-05
21,2.6971e-05
22,2.641e-05
23,2.669e-05
24,2.629e-05
25,2.6811e-05
26,2.6651e-05
27,2.4235e-05
28,2.613e-05
29,2.7191e-05
30,2.645e-05
31,2.6861e-05
32,2.6389e-05
33,2.644e-05
34,2.6259e-05
35,2.6449e-05
36,2.646e-05
37,2.6299e-05
38,2.63e-05
39,2.641e-05
40,2.656e-05
41,2.6189e-05
42,2.4456e-05
43,2.661e-05
44,2.6831e-05
45,0.00056794
46,3.8071e-05
47,3.1189e-05
48,4.0266e-05
49,2.663e-05
50,2.637e-05
51,2.661e-05
52,2.6621e-05
53,2.664e-05
54,2.6239e-05
55,2.632e-05
56,2.7161e-05
57,2.638e-05
58,2.64e-05
59,2.4446e-05
60,2.629e-05
61,2.6189e-05
62,2.6449e-05
63,2.625e-05
64,2.646e-05
65,2.637e-05
66,2.661e-05
67,2.7452e-05
68,2.673e-05
69,2.6199e-05
70,2.651e-05
71,2.6239e-05
72,2.675e-05
73,2.659e-05
74,2.4146e-05
75,2.662e-05
76,2.669e-05
77,2.656e-05
78,2.3865e-05
79,2.6189e-05
80,2.6911e-05
81,0.000760122
82,3.8372e-05
83,3.724e-05
84,2.8614e-05
85,2.6841e-05
86,2.647e-05
87,2.661e-05
88,2.6089e-05
89,2.686e-05
90,2.659e-05
91,2.4095e-05
92,2.666e-05
93,2.652e-05
94,2.652e-05
95,2.7201e-05
96,2.658e-05
97,2.7011e-05
98,2.677e-05
99,2.6701e-05
blocksize,elapsed_time
0,2.8414e-05
1,2.8374e-05
2,2.8243e-05
3,2.8233e-05
4,2.8243e-05
5,2.8463e-05
6,2.8333e-05
7,2.5648e-05
8,2.8474e-05
9,2.8173e-05
10,2.8413e-05
11,2.8203e-05
12,2.7842e-05
13,2.8273e-05
14,2.5929e-05
15,2.8404e-05
16,2.7832e-05
17,2.8704e-05
18,0.000780139
19,4.794e-05
20,4.0827e-05
21,2.8714e-05
22,2.7953e-05
23,2.8073e-05
24,2.7712e-05
25,2.8103e-05
26,2.8233e-05
27,2.8243e-05
28,2.8053e-05
29,2.8003e-05
30,2.8363e-05
31,2.8102e-05
32,2.8403e-05
33,2.8624e-05
34,2.8183e-05
35,2.8113e-05
36,2.8423e-05
37,2.8334e-05
38,2.7993e-05
39,2.8173e-05
40,2.8303e-05
41,2.7922e-05
42,2.5969e-05
43,2.7922e-05
44,2.5578e-05
45,2.8484e-05
46,2.9896e-05
47,2.8714e-05
48,2.8473e-05
49,2.7802e-05
50,2.5728e-05
51,2.7933e-05
52,2.5708e-05
53,2.9896e-05
54,0.00024394
55,3.9474e-05
56,2.7983e-05
57,2.8463e-05
58,2.8073e-05
59,2.8163e-05
60,2.5668e-05
61,2.7872e-05
62,2.8093e-05
63,2.7993e-05
64,2.8133e-05
65,2.5548e-05
66,2.9856e-05
67,2.8394e-05
68,2.7943e-05
69,2.5468e-05
70,2.6029e-05
71,2.8063e-05
72,2.8343e-05
73,2.8544e-05
74,2.8193e-05
75,2.5568e-05
76,2.7732e-05
77,2.8103e-05
78,2.8383e-05
79,2.8584e-05
80,2.5918e-05
81,2.8254e-05
82,2.7893e-05
83,2.7932e-05
84,2.8243e-05
85,2.8453e-05
86,2.8173e-05
87,2.7853e-05
88,2.7792e-05
89,2.8023e-05
90,2.8824e-05
91,0.000790599
92,3.5698e-05
93,2.9335e-05
94,4.0436e-05
95,3.4184e-05
96,3.0046e-05
97,2.7973e-05
98,2.7582e-05
99,2.699e-05
blocksize,elapsed_time
0,2.9796e-05
1,3.9504e-05
2,2.9526e-05
3,3.0057e-05
4,3.0247e-05
5,2.9656e-05
6,2.9696e-05
7,2.9666e-05
8,2.9475e-05
9,2.9696e-05
10,2.9816e-05
11,2.9676e-05
12,2.9445e-05
13,2.9636e-05
14,2.9856e-05
15,2.9746e-05
16,2.9766e-05
17,2.9816e-05
18,2.9585e-05
19,2.9706e-05
20,2.9906e-05
21,2.9716e-05
22,3.1951e-05
23,2.9796e-05
24,3.1539e-05
25,2.9927e-05
26,3.165e-05
27,0.000802752
28,4.1248e-05
29,3.0367e-05
30,2.9826e-05
31,3.1078e-05
32,2.9776e-05
33,2.9977e-05
34,2.9877e-05
35,2.9836e-05
36,3.0027e-05
37,2.9716e-05
38,2.9836e-05
39,2.9926e-05
40,2.9946e-05
41,2.9977e-05
42,2.7522e-05
43,3.0047e-05
44,2.9936e-05
45,2.9916e-05
46,2.9967e-05
47,2.9876e-05
48,3.0127e-05
49,3.0106e-05
50,2.9787e-05
51,2.9806e-05
52,3.0287e-05
53,2.9907e-05
54,2.9696e-05
55,3.0076e-05
56,2.7412e-05
57,2.9777e-05
58,3.1419e-05
59,3.0277e-05
60,2.9656e-05
61,2.9516e-05
62,3.0047e-05
63,2.9716e-05
64,0.00022283
65,4.4984e-05
66,3.1499e-05
67,2.9436e-05
68,2.9586e-05
69,2.9776e-05
70,2.9595e-05
71,2.9656e-05
72,2.9696e-05
73,2.9676e-05
74,3.0036e-05
75,3.0136e-05
76,2.9616e-05
77,2.9575e-05
78,2.9566e-05
79,2.9756e-05
80,2.9706e-05
81,2.9716e-05
82,2.9656e-05
83,2.9696e-05
84,2.9886e-05
85,2.9916e-05
86,2.9746e-05
87,3.0277e-05
88,2.9997e-05
89,2.9837e-05
90,2.9406e-05
91,2.9626e-05
92,3.1669e-05
93,3.5076e-05
94,3.0006e-05
95,2.9787e-05
96,2.9746e-05
97,3.0016e-05
98,2.9986e-05
99,2.9767e-05
blocksize,elapsed_time
0,0.000807541
1,5.1927e-05
2,4.4894e-05
3,3.6078e-05
4,3.5948e-05
5,3.5116e-05
6,3.2451e-05
7,3.4836e-05
8,3.171e-05
9,3.179e-05
10,3.189e-05
11,2.9075e-05
12,3.1779e-05
13,3.175e-05
14,3.174e-05
15,3.1299e-05
16,3.1409e-05
17,3.203e-05
18,3.174e-05
19,2.9004e-05
20,3.1489e-05
21,3.1349e-05
22,3.167e-05
23,3.162e-05
24,2.9365e-05
25,3.178e-05
26,3.1539e-05
27,3.151e-05
28,2.9275e-05
29,3.191e-05
30,3.1409e-05
31,3.165e-05
32,3.161e-05
33,3.1429e-05
34,3.16e-05
35,3.189e-05
36,0.000812631
37,5.0465e-05
38,3.1629e-05
39,3.165e-05
40,3.177e-05
41,3.176e-05
42,3.182e-05
43,3.191e-05
44,3.1699e-05
45,3.173e-05
46,3.168e-05
47,3.176e-05
48,3.1829e-05
49,3.1499e-05
50,3.2271e-05
51,3.1439e-05
52,3.184e-05
53,3.154e-05
54,3.199e-05
55,2.8965e-05
56,3.1679e-05
57,3.181e-05
58,3.1379e-05
59,3.172e-05
60,3.183e-05
61,3.157e-05
62,3.1649e-05
63,2.9014e-05
64,3.1259e-05
65,3.1499e-05
66,3.1379e-05
67,3.1629e-05
68,3.1399e-05
69,3.189e-05
70,3.3002e-05
71,3.1409e-05
72,0.000203002
73,0.000778937
74,3.4445e-05
75,3.205e-05
76,5.0104e-05
77,3.2271e-05
78,3.5347e-05
79,3.7831e-05
80,4.3081e-05
81,3.2612e-05
82,3.3623e-05
83,3.3222e-05
84,3.8512e-05
85,3.144e-05
86,3.182e-05
87,3.165e-05
88,3.1639e-05
89,2.9245e-05
90,3.1679e-05
91,3.1429e-05
92,3.17e-05
93,3.178e-05
94,3.154e-05
95,3.1339e-05
96,3.1459e-05
97,3.165e-05
98,3.179e-05
99,3.168e-05
blocksize,elapsed_time
0,3.3754e-05
1,3.3734e-05
2,3.4094e-05
3,3.4234e-05
4,3.3603e-05
5,3.4064e-05
6,3.4084e-05
7,3.5667e-05
8,0.000799526
9,4.5957e-05
10,4.5054e-05
11,3.4034e-05
12,3.3744e-05
13,3.4876e-05
14,3.4515e-05
15,3.4184e-05
16,3.4304e-05
17,3.4285e-05
18,3.4405e-05
19,3.4205e-05
20,3.3984e-05
21,3.4044e-05
22,3.1699e-05
23,3.165e-05
24,3.3814e-05
25,3.4024e-05
26,3.5697e-05
27,3.4575e-05
28,3.3974e-05
29,3.4394e-05
30,3.3784e-05
31,3.4485e-05
32,3.4024e-05
33,3.3964e-05
34,3.1459e-05
35,3.4675e-05
36,3.0938e-05
37,3.3924e-05
38,3.1179e-05
39,3.4565e-05
40,3.0928e-05
41,3.4335e-05
42,3.6289e-05
43,4.215e-05
44,5.4012e-05
45,4.746e-05
46,3.3974e-05
47,3.4064e-05
48,3.3604e-05
49,3.3804e-05
50,3.4515e-05
51,3.4095e-05
52,3.3884e-05
53,3.0868e-05
54,3.3943e-05
55,3.194e-05
56,3.3924e-05
57,3.3934e-05
58,3.4264e-05
59,3.174e-05
60,3.3944e-05
61,3.0999e-05
62,3.5006e-05
63,3.3903e-05
64,3.3814e-05
65,3.3984e-05
66,3.3864e-05
67,3.4485e-05
68,3.3633e-05
69,3.4375e-05
70,3.4264e-05
71,3.4304e-05
72,3.3954e-05
73,3.4214e-05
74,3.4104e-05
75,3.3623e-05
76,3.3794e-05
77,3.5717e-05
78,3.723e-05
79,0.000799395
80,4.8111e-05
81,4.4433e-05
82,3.4114e-05
83,3.1259e-05
84,3.4144e-05
85,3.3784e-05
86,3.4355e-05
87,3.4325e-05
88,3.3463e-05
89,3.3744e-05
90,3.3854e-05
91,3.4014e-05
92,3.3433e-05
93,3.4024e-05
94,3.3834e-05
95,3.3954e-05
96,3.3573e-05
97,3.3643e-05
98,3.4254e-05
99,3.4024e-05
blocksize,elapsed_time
0,3.5737e-05
1,3.3833e-05
2,3.6108e-05
3,3.6118e-05
4,3.6078e-05
5,3.3262e-05
6,3.6198e-05
7,3.3363e-05
8,3.6399e-05
9,3.3182e-05
10,3.6078e-05
11,3.5998e-05
12,3.5897e-05
13,3.7971e-05
14,4.26e-05
15,5.1306e-05
16,5.0826e-05
17,5.0014e-05
18,3.6028e-05
19,3.6499e-05
20,3.8242e-05
21,3.6298e-05
22,3.6859e-05
23,3.7792e-05
24,3.5748e-05
25,3.6389e-05
26,3.6639e-05
27,3.717e-05
28,3.6398e-05
29,3.6258e-05
30,3.6559e-05
31,3.6218e-05
32,3.5687e-05
33,3.6348e-05
34,3.6429e-05
35,3.3674e-05
36,3.5928e-05
37,3.3753e-05
38,3.3393e-05
39,3.6058e-05
40,3.3643e-05
41,3.6258e-05
42,3.5808e-05
43,3.3594e-05
44,3.5777e-05
45,3.6058e-05
46,3.6549e-05
47,3.6018e-05
48,3.6318e-05
49,3.6018e-05
50,4.3351e-05
51,4.5556e-05
52,4.8221e-05
53,3.6699e-05
54,3.3713e-05
55,3.6759e-05
56,3.3794e-05
57,3.5748e-05
58,3.6428e-05
59,3.5898e-05
60,3.6108e-05
61,3.6308e-05
62,3.6619e-05
63,3.5868e-05
64,3.6118e-05
65,3.6288e-05
66,3.6308e-05
67,3.5958e-05
68,3.5697e-05
69,3.6188e-05
70,3.3494e-05
71,3.6338e-05
72,3.6179e-05
73,3.6278e-05
74,3.6659e-05
75,3.6329e-05
76,3.5968e-05
77,3.6038e-05
78,3.3233e-05
79,3.5817e-05
80,3.6018e-05
81,3.5848e-05
82,3.687e-05
83,3.6498e-05
84,3.5878e-05
85,3.6148e-05
86,3.6478e-05
87,0.000808913
88,4.6228e-05
89,4.8531e-05
90,3.6078e-05
91,3.6439e-05
92,3.5868e-05
93,3.6379e-05
94,3.688e-05
95,3.5967e-05
96,3.6368e-05
97,3.6448e-05
98,3.673e-05
99,3.5937e-05
blocksize,elapsed_time
0,3.8032e-05
1,3.8322e-05
2,3.8021e-05
3,3.8131e-05
4,3.8412e-05
5,3.5597e-05
6,3.7911e-05
7,3.8402e-05
8,3.8012e-05
9,3.8032e-05
10,3.8393e-05
11,3.8152e-05
12,3.5446e-05
13,3.5496e-05
14,3.8242e-05
15,3.7972e-05
16,3.8523e-05
17,3.5467e-05
18,3.8152e-05
19,3.8252e-05
20,3.7831e-05
21,3.8392e-05
22,3.8282e-05
23,0.000229152
24,4.0827e-05
25,5.0766e-05
26,3.8122e-05
27,3.7781e-05
28,3.7972e-05
29,3.5918e-05
30,4.0236e-05
31,3.8592e-05
32,3.7881e-05
33,3.5948e-05
34,3.8392e-05
35,3.5196e-05
36,3.5347e-05
37,3.8202e-05
38,3.8412e-05
39,3.5237e-05
40,3.8101e-05
41,3.5346e-05
42,3.8282e-05
43,3.5377e-05
44,3.8552e-05
45,3.5407e-05
46,3.8853e-05
47,3.5417e-05
48,3.8152e-05
49,3.8092e-05
50,3.8953e-05
51,3.5136e-05
52,3.8222e-05
53,3.5466e-05
54,4.9834e-05
55,3.5848e-05
56,3.9825e-05
57,3.8242e-05
58,4.5957e-05
59,5.3351e-05
60,4.5696e-05
61,4.81e-05
62,3.7811e-05
63,3.8382e-05
64,3.8002e-05
65,3.5647e-05
66,3.8362e-05
67,3.5397e-05
68,3.8462e-05
69,3.8382e-05
70,3.5427e-05
71,3.5367e-05
72,3.8092e-05
73,3.8051e-05
74,3.8192e-05
75,3.8132e-05
76,3.8613e-05
77,3.8252e-05
78,3.8332e-05
79,3.8211e-05
80,3.8212e-05
81,3.5417e-05
82,3.8322e-05
83,3.8382e-05
84,3.7992e-05
85,3.8523e-05
86,3.8894e-05
87,3.5426e-05
88,3.8322e-05
89,3.5647e-05
90,3.5327e-05
91,3.8132e-05
92,3.8313e-05
93,3.8352e-05
94,4.7009e-05
95,5.3521e-05
96,4.735e-05
97,4.8822e-05
98,3.8102e-05
99,3.5547e-05
blocksize,elapsed_time
0,4.0166e-05
1,4.0336e-05
2,4.0717e-05
3,3.754e-05
4,4.0516e-05
5,3.7701e-05
6,4.0235e-05
7,4.0457e-05
8,4.0326e-05
9,4.0086e-05
10,4.0546e-05
11,4.0045e-05
12,4.0066e-05
13,4.0416e-05
14,4.0506e-05
15,4.0757e-05
16,3.7501e-05
17,4.0497e-05
18,4.0506e-05
19,3.743e-05
20,4.0126e-05
21,4.0597e-05
22,4.0747e-05
23,4.0486e-05
24,4.0536e-05
25,4.0015e-05
26,4.0526e-05
27,4.0466e-05
28,3.75e-05
29,4.761e-05
30,5.1346e-05
31,4.3321e-05
32,5.308e-05
33,4.0286e-05
34,4.0617e-05
35,4.0416e-05
36,3.7401e-05
37,3.7982e-05
38,3.7802e-05
39,4.0186e-05
40,4.0145e-05
41,4.1238e-05
42,4.0016e-05
43,4.0106e-05
44,4.0677e-05
45,3.9875e-05
46,4.0336e-05
47,4.0707e-05
48,4.0286e-05
49,3.9875e-05
50,3.7711e-05
51,4.0386e-05
52,4.0437e-05
53,4.0496e-05
54,3.7841e-05
55,4.2289e-05
56,3.7481e-05
57,4.0326e-05
58,4.0026e-05
59,4.0426e-05
60,4.0396e-05
61,4.0196e-05
62,4.0396e-05
63,4.0156e-05
64,4.4854e-05
65,5.0345e-05
66,4.2651e-05
67,5.2258e-05
68,4.0567e-05
69,3.7881e-05
70,4.0527e-05
71,4.0437e-05
72,4.0476e-05
73,4.0246e-05
74,4.0215e-05
75,4.0446e-05
76,3.9885e-05
77,3.8051e-05
78,4.0276e-05
79,3.7731e-05
80,4.0256e-05
81,4.0275e-05
82,4.0196e-05
83,4.0025e-05
84,4.0035e-05
85,4.0086e-05
86,4.0125e-05
87,4.263e-05
88,4.0126e-05
89,4.0266e-05
90,4.0796e-05
91,4.0586e-05
92,4.0125e-05
93,4.0276e-05
94,4.0396e-05
95,4.0576e-05
96,4.0105e-05
97,4.0396e-05
98,4.0556e-05
99,5.0736e-05
blocksize,elapsed_time
0,4.4263e-05
1,4.9263e-05
2,4.2801e-05
3,5.5404e-05
4,4.5335e-05
5,4.3301e-05
6,4.2731e-05
7,4.753e-05
8,4.3802e-05
9,4.3763e-05
10,4.3481e-05
11,4.1287e-05
12,4.3512e-05
13,4.4214e-05
14,4.4083e-05
15,4.4213e-05
16,4.3913e-05
17,4.4845e-05
18,4.3182e-05
19,4.4163e-05
20,4.3412e-05
21,4.3181e-05
22,4.3903e-05
23,4.3141e-05
24,4.3432e-05
25,4.3221e-05
26,4.3742e-05
27,4.4684e-05
28,4.2981e-05
29,4.3742e-05
30,4.4313e-05
31,4.4333e-05
32,4.3422e-05
33,0.000220776
34,6.2608e-05
35,0.00135207
36,4.5235e-05
37,4.3862e-05
38,4.3762e-05
39,4.4083e-05
40,4.1599e-05
41,4.3322e-05
42,4.4564e-05
43,4.4554e-05
44,4.1468e-05
45,4.3161e-05
46,4.1649e-05
47,4.4354e-05
48,4.3572e-05
49,4.3532e-05
50,4.4063e-05
51,4.3963e-05
52,4.3452e-05
53,4.3723e-05
54,4.3462e-05
55,4.3953e-05
56,4.3913e-05
57,4.3753e-05
58,4.3402e-05
59,4.4013e-05
60,4.3392e-05
61,4.3973e-05
62,4.4615e-05
63,4.4544e-05
64,4.3351e-05
65,4.3803e-05
66,4.6046e-05
67,6.2878e-05
68,6.1816e-05
69,4.9794e-05
70,4.9323e-05
71,4.9102e-05
72,4.3442e-05
73,4.3391e-05
74,4.3873e-05
75,4.3682e-05
76,4.3211e-05
77,4.3682e-05
78,4.3812e-05
79,4.4013e-05
80,4.3432e-05
81,4.3332e-05
82,4.3633e-05
83,4.4644e-05
84,4.4053e-05
85,4.3712e-05
86,4.3512e-05
87,4.4083e-05
88,4.3762e-05
89,4.3752e-05
90,4.3542e-05
91,4.4714e-05
92,4.3973e-05
93,4.0746e-05
94,4.3372e-05
95,4.4134e-05
96,4.5526e-05
97,4.5746e-05
98,0.000229903
99,5.6076e-05
blocksize,elapsed_time
0,4.6137e-05
1,4.3872e-05
2,4.3822e-05
3,4.6868e-05
4,4.5987e-05
5,4.3441e-05
6,4.3522e-05
7,4.4785e-05
8,4.7139e-05
9,4.6788e-05
10,4.7409e-05
11,4.3341e-05
12,4.3442e-05
13,4.6137e-05
14,4.6668e-05
15,4.3522e-05
16,4.6107e-05
17,4.3943e-05
18,4.4323e-05
19,4.3562e-05
20,4.3752e-05
21,4.3282e-05
22,4.4433e-05
23,4.4514e-05
24,4.3241e-05
25,4.3903e-05
26,4.6618e-05
27,4.3952e-05
28,4.3823e-05
29,4.6768e-05
30,4.6718e-05
31,4.3713e-05
32,5.0625e-05
33,5.2328e-05
34,6.2949e-05
35,6.1576e-05
36,4.8892e-05
37,4.776e-05
38,4.8421e-05
39,4.8541e-05
40,4.3331e-05
41,4.4143e-05
42,4.4163e-05
43,4.3873e-05
44,4.6628e-05
45,4.3332e-05
46,4.3742e-05
47,4.4454e-05
48,4.7379e-05
49,4.3472e-05
50,4.7509e-05
51,4.6708e-05
52,4.3021e-05
53,4.6718e-05
54,4.3972e-05
55,4.3973e-05
56,4.6507e-05
57,4.5075e-05
58,4.7319e-05
59,4.4103e-05
60,4.6287e-05
61,4.6537e-05
62,4.4083e-05
63,4.4494e-05
64,4.3482e-05
65,4.6588e-05
66,4.8201e-05
67,0.000823921
68,5.9231e-05
69,4.9032e-05
70,4.764e-05
71,4.3512e-05
72,4.3331e-05
73,4.6938e-05
74,4.6627e-05
75,4.6648e-05
76,4.2951e-05
77,4.4314e-05
78,4.4053e-05
79,4.6768e-05
80,4.6327e-05
81,4.6557e-05
82,4.4965e-05
83,4.6568e-05
84,4.3211e-05
85,4.4313e-05
86,4.3992e-05
87,4.6708e-05
88,4.5696e-05
89,4.755e-05
90,4.3693e-05
91,4.6898e-05
92,4.7019e-05
93,4.6307e-05
94,4.4233e-05
95,4.6648e-05
96,4.3923e-05
97,4.6548e-05
98,4.3622e-05
99,4.6748e-05
blocksize,elapsed_time
0,4.8572e-05
1,4.8582e-05
2,0.000795448
3,6.2247e-05
4,4.9102e-05
5,4.6678e-05
6,4.6398e-05
7,4.6367e-05
8,4.8792e-05
9,4.5766e-05
10,4.8842e-05
11,4.5927e-05
12,4.9092e-05
13,4.8742e-05
14,4.9082e-05
15,4.6428e-05
16,4.6448e-05
17,4.6087e-05
18,4.6578e-05
19,4.6327e-05
20,4.8912e-05
21,4.6277e-05
22,4.5646e-05
23,4.6017e-05
24,4.8261e-05
25,4.6087e-05
26,4.7048e-05
27,4.7289e-05
28,4.5756e-05
29,4.6358e-05
30,4.9062e-05
31,4.5977e-05
32,4.8181e-05
33,4.6388e-05
34,4.6238e-05
35,4.9183e-05
36,5.7037e-05
37,6.912e-05
38,6.2107e-05
39,4.9342e-05
40,4.9613e-05
41,4.6417e-05
42,4.6026e-05
43,4.728e-05
44,4.6478e-05
45,4.9303e-05
46,4.9203e-05
47,4.6517e-05
48,4.7099e-05
49,5.0315e-05
50,4.5867e-05
51,4.9173e-05
52,4.8572e-05
53,4.6177e-05
54,4.5766e-05
55,4.9183e-05
56,4.6127e-05
57,4.6658e-05
58,4.5997e-05
59,4.8982e-05
60,4.5546e-05
61,4.5826e-05
62,4.6738e-05
63,4.5946e-05
64,4.5906e-05
65,4.9443e-05
66,4.6838e-05
67,4.5957e-05
68,4.5476e-05
69,4.5596e-05
70,4.6357e-05
71,0.000810907
72,6.1416e-05
73,4.6477e-05
74,4.8792e-05
75,4.9373e-05
76,4.6527e-05
77,4.6087e-05
78,4.5886e-05
79,4.8822e-05
80,4.5847e-05
81,4.9223e-05
82,4.6278e-05
83,4.6448e-05
84,4.6688e-05
85,4.9213e-05
86,4.6568e-05
87,4.6087e-05
88,4.5756e-05
89,4.8953e-05
90,4.5856e-05
91,4.8761e-05
92,4.79e-05
93,4.6247e-05
94,4.6357e-05
95,4.9093e-05
96,4.9072e-05
97,4.8882e-05
98,4.6508e-05
99,4.6377e-05
blocksize,elapsed_time
0,4.9112e-05
1,4.8912e-05
2,4.8862e-05
3,5.1557e-05
4,4.9233e-05
5,6.1576e-05
6,6.6115e-05
7,6.8199e-05
8,5.1376e-05
9,5.2228e-05
10,5.1617e-05
11,4.8802e-05
12,4.9453e-05
13,4.9694e-05
14,4.9213e-05
15,4.9553e-05
16,4.8882e-05
17,4.9073e-05
18,5.1618e-05
19,4.8712e-05
20,5.1887e-05
21,5.1457e-05
22,5.2088e-05
23,5.1728e-05
24,5.1637e-05
25,5.1807e-05
26,4.8451e-05
27,4.8762e-05
28,4.9473e-05
29,4.9674e-05
30,5.1507e-05
31,4.8692e-05
32,5.2018e-05
33,5.2148e-05
34,5.1808e-05
35,4.8662e-05
36,4.9804e-05
37,4.9063e-05
38,4.8962e-05
39,0.000827038
40,6.6606e-05
41,5.269e-05
42,5.1608e-05
43,5.2058e-05
44,4.9263e-05
45,5.295e-05
46,4.8722e-05
47,5.1587e-05
48,4.9172e-05
49,4.9062e-05
50,4.8811e-05
51,5.1828e-05
52,5.0796e-05
53,4.8872e-05
54,4.8591e-05
55,5.1507e-05
56,5.1858e-05
57,4.8672e-05
58,4.9123e-05
59,5.1507e-05
60,4.8972e-05
61,5.1658e-05
62,4.9193e-05
63,5.1417e-05
64,4.8772e-05
65,4.9593e-05
66,4.8872e-05
67,5.1858e-05
68,4.9653e-05
69,5.2319e-05
70,4.9113e-05
71,4.9192e-05
72,4.9423e-05
73,0.00082849
74,6.7627e-05
75,5.1567e-05
76,5.1798e-05
77,4.9073e-05
78,4.8672e-05
79,4.9373e-05
80,4.9102e-05
81,4.9302e-05
82,4.9142e-05
83,4.9213e-05
84,4.8992e-05
85,5.1828e-05
